Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,105.17
Elapsed Live Time:,101.22
Start Time:,May 01, 2025, 04:56:28
End Time:,May 01, 2025, 04:58:13
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
241,,253
242,,251
243,,273
244,,228
245,,264
246,,266
247,,247
248,,226
249,,261
250,,233
251,,255
252,,277
253,,221
254,,252
255,,257
256,,279
257,,226
258,,229
259,,208
260,,239
261,,236
262,,247
263,,227
264,,264
265,,251
266,,241
267,,224
268,,242
269,,226
270,,223
271,,211
272,,221
273,,207
274,,213
275,,231
276,,213
277,,209
278,,211
279,,207
280,,218
281,,242
282,,208
283,,197
284,,227
285,,196
286,,218
287,,209
288,,206
289,,207
290,,230
291,,188
292,,230
293,,195
294,,191
295,,184
296,,236
297,,241
298,,198
299,,171
300,,219
301,,216
302,,193
303,,188
304,,230
305,,228
306,,172
307,,216
308,,188
309,,196
310,,191
311,,217
312,,209
313,,208
314,,200
315,,209
316,,208
317,,164
318,,216
319,,206
320,,202
321,,184
322,,171
323,,204
324,,194
325,,182
326,,176
327,,166
328,,174
329,,170
330,,186
331,,193
332,,164
333,,157
334,,191
335,,184
336,,153
337,,186
338,,193
339,,184
340,,193
341,,180
342,,175
343,,167
344,,183
345,,159
346,,184
347,,170
348,,169
349,,202
350,,202
351,,178
352,,194
353,,165
354,,173
355,,183
356,,179
357,,180
358,,177
359,,183
360,,177
361,,182
362,,178
363,,166
364,,181
365,,162
366,,187
367,,180
368,,171
369,,171
370,,171
371,,168
372,,161
373,,186
374,,195
375,,184
376,,158
377,,168
378,,165
379,,154
380,,172
381,,174
382,,182
383,,221
384,,188
385,,164
386,,163
387,,168
388,,178
389,,168
390,,166
391,,168
392,,151
393,,185
394,,147
395,,151
396,,161
397,,152
398,,147
399,,144
400,,128
401,,146
402,,164
403,,133
404,,124
405,,135
406,,134
407,,134
408,,128
409,,156
410,,130
411,,151
412,,126
413,,130
414,,148
415,,154
416,,136
417,,135
418,,123
419,,126
420,,125
421,,124
422,,140
423,,133
424,,145
425,,140
426,,126
427,,140
428,,124
429,,124
430,,133
431,,141
432,,134
433,,121
434,,128
435,,142
436,,146
437,,129
438,,140
439,,105
440,,120
441,,130
442,,143
443,,123
444,,142
445,,120
446,,143
447,,151
448,,155
449,,128
450,,130
451,,148
452,,153
453,,165
454,,172
455,,155
456,,153
457,,148
458,,176
459,,168
460,,168
461,,175
462,,186
463,,163
464,,167
465,,173
466,,158
467,,185
468,,175
469,,148
470,,148
471,,182
472,,171
473,,173
474,,172
475,,192
476,,178
477,,185
478,,175
479,,153
480,,168
481,,167
482,,166
483,,153
484,,154
485,,131
486,,151
487,,160
488,,136
489,,130
490,,147
491,,139
492,,112
493,,128
494,,120
495,,122
496,,105
497,,111
498,,114
499,,120
500,,119
501,,109
502,,107
503,,95
504,,90
505,,87
506,,115
507,,110
508,,93
509,,106
510,,114
511,,98
512,,101
513,,94
514,,98
515,,84
516,,85
517,,93
518,,95
519,,92
520,,72
521,,82
522,,79
523,,81
524,,93
525,,62
526,,71
527,,84
528,,86
529,,74
530,,81
531,,78
532,,78
533,,84
534,,78
535,,94
536,,83
537,,75
538,,86
539,,88
540,,83
541,,84
542,,85
543,,62
544,,86
545,,66
546,,84
547,,86
548,,73
549,,82
550,,80
551,,82
552,,82
553,,94
554,,68
555,,79
556,,79
557,,72
558,,79
559,,75
560,,90
561,,87
562,,73
563,,79
564,,87
565,,63
566,,62
567,,76
568,,83
569,,79
570,,59
571,,67
572,,83
573,,57
574,,64
575,,76
576,,77
577,,68
578,,68
579,,71
580,,86
581,,66
582,,78
583,,80
584,,76
585,,78
586,,69
587,,63
588,,67
589,,68
590,,75
591,,70
592,,61
593,,70
594,,79
595,,60
596,,64
597,,64
598,,64
599,,62
600,,69
601,,52
602,,70
603,,57
604,,62
605,,71
606,,68
607,,64
608,,53
609,,65
610,,76
611,,55
612,,67
613,,67
614,,70
615,,51
616,,62
617,,61
618,,60
619,,59
620,,49
621,,68
622,,73
623,,60
624,,55
625,,60
626,,56
627,,50
628,,66
629,,74
630,,49
631,,52
632,,78
633,,64
634,,54
635,,62
636,,66
637,,56
638,,60
639,,72
640,,75
641,,56
642,,55
643,,55
644,,58
645,,49
646,,53
647,,59
648,,63
649,,58
650,,47
651,,53
652,,63
653,,55
654,,50
655,,54
656,,68
657,,51
658,,49
659,,52
660,,54
661,,62
662,,42
663,,49
664,,61
665,,54
666,,57
667,,53
668,,49
669,,64
670,,60
671,,52
672,,61
673,,51
674,,46
675,,62
676,,43
677,,50
678,,53
679,,56
680,,42
681,,70
682,,52
683,,57
684,,62
685,,48
686,,58
687,,62
688,,59
689,,46
690,,51
691,,59
692,,54
693,,56
694,,46
695,,43
696,,55
697,,63
698,,42
699,,45
700,,50
701,,49
702,,65
703,,55
704,,50
705,,54
706,,57
707,,42
708,,47
709,,49
710,,43
711,,50
712,,51
713,,55
714,,65
715,,45
716,,58
717,,60
718,,62
719,,51
720,,47
721,,52
722,,57
723,,49
724,,53
725,,44
726,,54
727,,58
728,,54
729,,48
730,,56
731,,49
732,,55
733,,51
734,,42
735,,51
736,,46
737,,53
738,,38
739,,47
740,,62
741,,54
742,,52
743,,58
744,,59
745,,57
746,,55
747,,53
748,,68
749,,44
750,,48
751,,44
752,,55
753,,58
754,,53
755,,47
756,,56
757,,48
758,,49
759,,41
760,,54
761,,56
762,,36
763,,39
764,,61
765,,44
766,,51
767,,59
768,,43
769,,57
770,,53
771,,47
772,,57
773,,52
774,,54
775,,53
776,,49
777,,58
778,,52
779,,46
780,,58
781,,47
782,,58
783,,34
784,,51
785,,46
786,,61
787,,48
788,,53
789,,67
790,,48
791,,49
792,,50
793,,41
794,,40
795,,65
796,,41
797,,58
798,,43
799,,50
800,,57
801,,58
802,,61
803,,57
804,,62
805,,58
806,,64
807,,40
808,,45
809,,56
810,,64
811,,53
812,,61
813,,41
814,,61
815,,45
816,,62
817,,74
818,,60
819,,62
820,,65
821,,50
822,,54
823,,68
824,,56
825,,66
826,,48
827,,58
828,,59
829,,50
830,,67
831,,47
832,,52
833,,73
834,,60
835,,56
836,,67
837,,57
838,,65
839,,53
840,,67
841,,52
842,,64
843,,64
844,,55
845,,50
846,,49
847,,47
848,,59
849,,54
850,,49
851,,67
852,,54
853,,56
854,,60
855,,50
856,,41
857,,60
858,,54
859,,75
860,,53
861,,61
862,,57
863,,59
864,,48
865,,55
866,,51
867,,59
868,,46
869,,48
870,,53
871,,62
872,,58
873,,53
874,,53
875,,43
876,,40
877,,33
878,,47
879,,46
880,,55
881,,45
882,,61
883,,45
884,,51
885,,45
886,,55
887,,59
888,,39
889,,53
890,,44
891,,42
892,,47
893,,35
894,,45
895,,51
896,,48
897,,56
898,,36
899,,49
900,,52
901,,49
902,,61
903,,64
904,,44
905,,43
906,,50
907,,48
908,,44
909,,57
910,,48
911,,53
912,,39
913,,51
914,,59
915,,41
916,,48
917,,58
918,,49
919,,55
920,,53
921,,58
922,,53
923,,38
924,,53
925,,63
926,,47
927,,58
928,,46
929,,55
930,,52
931,,51
932,,58
933,,38
934,,57
935,,49
936,,44
937,,52
938,,67
939,,56
940,,37
941,,52
942,,50
943,,47
944,,55
945,,70
946,,60
947,,51
948,,57
949,,44
950,,48
951,,54
952,,55
953,,58
954,,49
955,,38
956,,46
957,,41
958,,44
959,,52
960,,30
961,,44
962,,41
963,,45
964,,39
965,,39
966,,36
967,,28
968,,42
969,,35
970,,37
971,,35
972,,43
973,,33
974,,28
975,,38
976,,31
977,,39
978,,39
979,,44
980,,33
981,,30
982,,31
983,,33
984,,30
985,,38
986,,25
987,,31
988,,28
989,,30
990,,19
991,,25
992,,31
993,,19
994,,25
995,,26
996,,29
997,,27
998,,27
999,,20
1000,,20
1001,,29
1002,,16
1003,,21
1004,,19
1005,,27
1006,,33
1007,,26
1008,,20
1009,,22
1010,,20
1011,,14
1012,,16
1013,,22
1014,,21
1015,,16
1016,,17
1017,,26
1018,,16
1019,,27
1020,,19
1021,,15
1022,,13
1023,,13
